NE_STATE,Short name,SITE_NAME,RPT_AREA,RPT_REGION,VBT_MICRO_CLUSTER
Active,20SBY563,TAMBAKMAYOR_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY564,JLCEPU_SBY_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY565,KALIBUTUH_SBY_TG,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY566,PRABANKULON_PS,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY567,NGAGLIK_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY568,SIMOKERTO_SBY_CM,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY569,PLOSO_SBY_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY571,KETABANG_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY572,GUBENGJAYA_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY573,BUMIMOJO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY575,MOJOARUM_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY576,JLMANYAR_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY577,JLKERTA_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY578,KJWPUTIH_SBY_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY579,KLAMPISEMOLO_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY582,SAMBONGAGEL_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY583,DINOYO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY585,TEMPEL_SUKO_TG,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY588,PUTATJAYA_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY589,WONOAYU_SBY_CG,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY590,CANASARI_SBY_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY591,BUNDERSATELIT_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY592,PRADAHKALI_LS,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY593,JOYOBOYOKALI_ST,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY594,GEMBILI_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY596,RAYAGADUNG_MT,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY597,PRAPEN_SBY_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY599,MANYAREJO_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY600,SEMOLOWARU_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY601,RAYATENGGILIS_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY602,,,,
Active,20SBY603,RUNGKIN_SBY_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY604,MEJOYO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY605,KENDANGSARI_CM,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY606,PAKISAWAHAN_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY607,KEDURUSDUKUH_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY608,KRAMATJAJAR_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY609,WIYUNG_GANG6_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY610,LIDAHLONTAR_MT,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY611,WIYUNGBABAT_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY613,JELIDRORAYA_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY614,GADELTIMUR_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY615,CANDILONTAR_AG,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY616,BIBISTAMA_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY617,MANUKANLOR_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY618,KLAKAHREJO_MT,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY619,,,,
Active,20SBY620,PONDOKBENOWO_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY621,,,,
Active,20SBY622,RAYASUMBEREJO_GH,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY623,DUKUHLANGKIR_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY624,MASTRIPWARU_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY625,KTINTANG_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY642,TAMBAKDALAM_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY644,PENELEH_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY649,SPAZIO_OFFICE_SQUARE_ST,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY717,GRAHAMUKTI_AG,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY721,SC_GERAI_PLAZA_MARINA,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY723,KUSUMABANGSA_ST,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY761,GEBANG_PUTIH_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY763,MEDOKAN_SEMAMPIR_SBY_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY764,PUTAT_GEDE_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY766,DUKUH_PAKIS_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY769,RAGAM_JAYA_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY771,DANOESA_SBY_ST,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY772,KALIJUDAN_SBY_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY773,KEPUTIH_SBY_BL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY774,RACI_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY776,PRADAHKALI_KENDAL2_SBY_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY777,,,,
Active,20SBY778,,,,
Active,20SBY780,SUMBO_SBY_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY782,WONOREJO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY784,TENGGUMUNG_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY786,,,,
Active,20SBY787,SIDODERMO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY788,SAMBIKEREP_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY789,MENGANTI_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY790,MENAGGAL_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY791,BRATANG_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY792,RAYAPOGOT_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY793,PDMARITIM_SBY_PS,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY794,DKSETRO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY796,KALIJUDAN_ASRI_SBY_MT,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY797,BHASKARASLT_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY798,NGASEM_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY799,VICENTIUS_SBY_CM,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY802,GNANYAR_SBY_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY805,TARUNACIPTA_SBY_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY806,SEMAMPIRTGH_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY807,KEDUNGSROKO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY808,LECI_SBY_MT,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY809,DKJERAWAT_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY811,TEKNIKLAUTAN_SBY_BT,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY813,NGEMPLAK_SBY_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY815,TJSARI_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY817,DARMOINDAH_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY818,BYURIP_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY819,SC_GERAI_ITCSURABAYA,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY820,SC_GERAI_RUNGKUT_PUSTRAN,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY821,SC_GERAI_ROYAL_SQUARE_WIYUNG,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY822,SC_GERAI_WTC_SURABAYA,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY823,SIMOREJO_SBY_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY824,POGOTDUA_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY826,KARANG_WISMO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY828,SEMEMI_SBY_IB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY831,PETEMON_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY833,NYAMPLUNGAN_SBY_ST,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_1
Active,20SBY834,,,,
Active,20SBY837,NAGOSA_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY845,PETEMON_TIGA_SBY_CM,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY847,DUKUH_MENANGGAL_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY848,MARGOMULYO_SBY_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_2
Active,20SBY849,SIWALANGKE_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY850,BIBIS_KARAH_SBY_ST,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SBY851,PANDUGO_SBY_PL,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_1_2
Active,20SBY853,,,,
Active,20SDA002,MERPATI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA003,TOLLSIDOARJO,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA006,ALOHA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA007,JABARAN,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA008,CANDI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA009,PONDOKCANDRA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA010,KEBONSARI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA012,CITRAHARMONI,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA013,TANGGULANGIN,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA014,CITRAFAJAR,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA015,DELTASARI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA016,ISPATINDO,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA017,GEDANGAN,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA018,TJIWI,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA019,JENGGOLO,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA020,SELATANSURABA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA021,SUKODONO,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA022,WONOAYU,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA023,KRIAN,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA024,KRIANCITY,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA025,LEBO,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA026,GEDANGANCITY,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA027,WAGEPERMAI,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA028,SEDATI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA029,TULANGAN,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA030,KREMBUNG,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA031,,,,
Active,20SDA032,SEGOROTAMBAK,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA033,TAMAN_PUSPA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA034,TARIK_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA035,BLGBENDO,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA036,KEDUNGPELOK,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA038,AHMADYANIIM3,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA039,GELAM_SDA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA041,JABON,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA042,CANDINEGORO,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA043,TEMU,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA044,SIMPANG,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA049,JAPFA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA050,KARANGPURI,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA051,TROPODO_BARAT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA053,BYPASS_JUANDA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA055,DUKUH_SARI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA057,SIDOARJO_KOTA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA058,SIDOKAREPL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA059,KEMIRI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA060,SENDENGMJN,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA061,SEGODOBNCNG,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA063,WADUNGASRI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA064,TROPODO,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA065,TAMANALOHA,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA066,TEBEL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA067,SIDODADI,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA068,JUMPUT_REJO,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA069,WONOAYUKRIAN,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA070,KEDUNGPLOSO,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA071,BUMIMARINIR,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA078,PORONG,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA090,BAKALANIT_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA091,BANJAR_KEMANTREN,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA093,KEDUNGBTDS,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA095,PANGKEMIRI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA096,PLOSOKREMBT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA097,PONOKAWAN,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA098,TROSOBOPL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA101,MICBUNGURASIH,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA103,GEDANGANWETAN,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA104,SIDOKEPUNGPL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA105,MOJOKERTOTMR_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA107,RAYAPORONGMT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA108,PABEAN,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA110,SEDATIAGUNG,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA111,SAWOTRATAP,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA113,GELURANXL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA114,TAMBAK_SUMUR,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA115,JL_BRIGJEN_KATAMSO,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA116,TAMBAKSAWAHPL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA120,KALIMATI_SDJ_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA121,SIDOKARE_SDJ,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA122,JANTI_SDJ,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA123,SEPANDE_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA124,PANDEGAN_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA127,DURUNGBEDUKTB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA128,POPOH_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA129,GEDANGANTB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA130,BEBEKANTB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA133,CEMENGKALANG_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA137,JATISARI_PERMAI,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA139,SAMBUNGREJO,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA141,SUKOSBYMN,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA145,BANDARA_JUANDA_DOMESTIK,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA146,BANDARA_JUANDA_INTERNATIONAL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA147,NGABAN_SIDOARJO_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA148,PAGERWOJOSBY_ST,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA149,STOGEDANGAN_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA150,SEKARGADING_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA152,RAYAWARU_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA153,BUDURAN_CT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA154,BUDURANDKH_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA155,KEBOHARAN_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA156,STASIUNSDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA157,KEMIRISDA,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA158,CANDISDA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA159,RAYAWATES,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA160,KEMANTRENSDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA161,KREMBUNGSDA_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA162,TAMANDIKA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA163,RAYAMOJOPAHIT_ST,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA164,MOJOSANTREN_SI,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA165,INDOSERENA_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA166,KOLSUGIONO_ST,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA167,DELTAWARU_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA168,JATISARISDA_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA169,MEDAENG_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA170,SEPANJANGKALI_TB,EAST JAVA,East Java & Bali Nusra,MC-SURABAYA_2_1
Active,20SDA171,PRAPATSDA_ST,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA172,SIDODADISDA_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA173,KEMANGSEN_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA174,PEKARUNGAN_MT,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA175,MASANGAN_PS,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA176,RAYABUDURAN_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA177,PURIINDAHSDA_AG,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA178,BALONGGABUS_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA179,LORLAPINDO_BM,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_1
Active,20SDA180,GELANGJIKEN_PS,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA181,SIDOMOJO_PL,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA182,BUNCITAN_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA183,BETROSEDATI_MT,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA184,WIROBITING_TB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA185,,,,
Active,20SDA186,JALANJUANDA_CM,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA187,GANTING_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA188,PCIWARU_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA208,KEMIRIINDAH_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA209,SUMPUTSDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA231,WADUNGWARU_IB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA232,RUKOSUN_SDA_GH,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA233,HASANBAJURI_PL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA234,GRIYABAYANG_ST,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA235,RAYAJUANDA_TB,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA236,JLGARUDA_SDA_BL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA237,SDN_PEPE_SDA_PK,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA238,ENTALSEWU_BL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA239,SUZUKIWARU_BL,EAST JAVA,East Java & Bali Nusra,MC-SIDOARJO_2
Active,20SDA240,BEBEKAN_SDA_CM,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA241,KLETEK_SDA_IB,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
Active,20SDA242,GELURAN_SDA_CM,EAST JAVA,East Java & Bali Nusra,MC-KRIAN
